,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,time,trend,SMA,EMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
325,138.54,138.92,134.9,136.2,131.7581,1158865,0.0,1.0,2018-09-04,UP,146.2813,147.4112,-1.7961,0.1185,-1.9146,39.8177,20.2458,43.934,10.7715,-142.5344,100.0,5.0,134.958,146.2813,157.6046,275022643.3869,120701309.0
326,139.12,139.22,136.42,137.94,133.4413,1242999,0.0,1.0,2018-09-03,UP,146.646,147.7119,-1.6979,0.2464,-1.9442,58.3377,39.6325,44.1505,10.6539,-125.8594,100.0,6.6667,134.9406,146.646,158.3514,275431992.7473,121860174.0
327,141.58,141.62,139.82,140.84,136.2468,1154110,0.0,1.0,2018-08-31,UP,146.9807,148.0032,-1.6068,0.399,-2.0058,72.0087,59.5748,45.0771,10.5538,-84.8843,83.3333,8.3333,135.0099,146.9807,158.9514,275325447.654,123103173.0
328,142.4,145.36,140.66,142.86,138.2009,1186925,0.0,1.0,2018-08-30,UP,147.3103,148.2209,-1.7177,0.3879,-2.1056,73.1354,75.8059,45.3893,10.4971,-55.0407,85.0,10.0,134.8723,147.3103,159.7484,275171571.5382,124257283.0
329,143.84,144.38,141.64,143.16,138.4911,705283,0.0,1.0,2018-08-29,UP,147.6703,148.4182,-1.9177,0.2849,-2.2026,62.6636,80.6453,45.9388,10.4508,-55.3023,86.6667,11.6667,134.588,147.6703,160.7527,275247333.5283,125444208.0
330,143.08,145.06,142.68,143.38,138.7039,1184815,0.0,1.0,2018-08-28,UP,147.9797,148.5734,-2.2917,-0.018,-2.2738,45.5205,62.9551,45.597,10.417,-48.571,88.3333,13.3333,134.4057,147.9797,161.5536,275170112.1314,126149491.0
331,139.5,142.14,138.78,141.46,136.8466,1019609,0.0,1.0,2018-08-27,DOWN,148.3037,148.7597,-2.6584,-0.3891,-2.2693,38.0492,44.3903,43.9557,10.3967,-85.4612,90.0,15.0,134.292,148.3037,162.3153,275657966.4075,124964676.0
332,138.0,138.52,136.86,138.0,133.4994,817975,0.0,1.0,2018-08-24,DOWN,148.712,149.0735,-2.7233,-0.5513,-2.172,37.1787,29.216,43.2503,10.3251,-121.2556,91.6667,16.6667,134.3274,148.712,163.0966,275051051.7684,123945067.0
333,139.02,139.1,137.52,137.94,133.4413,834134,0.0,1.0,2018-08-23,DOWN,149.1037,149.4489,-2.6137,-0.5795,-2.0342,39.7523,40.5414,43.6174,10.1862,-117.84,93.3333,18.3333,134.6276,149.1037,163.5797,274745546.113,123127092.0
334,139.9,142.3,136.66,138.82,134.2927,1585333,0.0,1.0,2018-08-22,UP,149.5077,149.8024,-2.5397,-0.6504,-1.8893,34.3625,41.7789,43.9337,10.0534,-107.6921,95.0,20.0,134.8283,149.5077,164.1871,275136218.9149,123961226.0
335,138.72,141.16,137.9,140.72,136.1307,1150636,0.0,1.0,2018-08-21,UP,149.876,150.1381,-2.4979,-0.7712,-1.7267,26.4073,36.9367,43.3924,9.9183,-101.7569,96.6667,21.6667,135.0709,149.876,164.6811,275507252.1079,125546559.0
336,139.5,140.62,138.34,139.0,134.4668,661764,0.0,1.0,2018-08-20,DOWN,150.33,150.5252,-2.288,-0.7541,-1.5339,18.2451,24.3719,43.6664,9.7967,-109.4507,98.3333,0.0,135.253,150.33,165.407,274667218.0294,124395923.0
337,139.44,139.72,136.54,138.74,134.2153,1226563,0.0,1.0,2018-08-17,DOWN,150.848,150.8989,-2.0663,-0.721,-1.3454,13.4477,17.9132,43.6395,9.6633,-120.0906,100.0,1.6667,135.1712,150.848,166.5248,274945853.1721,123734159.0
338,139.92,140.74,138.9,139.44,134.8924,995530,0.0,1.0,2018-08-16,UP,151.325,151.2873,-1.7472,-0.5821,-1.1651,12.0044,12.4504,43.8042,9.5117,-107.8599,98.3333,3.3333,135.3273,151.325,167.3227,274475279.7952,124960722.0
339,142.68,143.78,137.46,138.44,133.925,1962637,0.0,1.0,2018-08-15,DOWN,151.8347,151.6727,-1.3634,-0.3437,-1.0196,20.3288,9.9795,44.7594,9.3867,-107.4293,100.0,0.0,135.3809,151.8347,168.2885,274886471.4055,123965192.0
340,144.94,145.32,142.34,142.9,138.2396,793502,0.0,1.0,2018-08-14,UP,152.3767,151.9775,-1.1346,-0.2009,-0.9337,37.5538,13.5835,45.5593,9.2595,-75.2828,48.3333,0.0,135.0457,152.3767,169.7076,276240444.3902,125927829.0
341,143.38,144.96,143.3,143.98,139.2844,589321,0.0,1.0,2018-08-13,UP,152.8877,152.2161,-1.0562,-0.1728,-0.8834,56.2958,37.4234,44.8908,9.1922,-71.1398,50.0,1.6667,134.6782,152.8877,171.0971,276735719.8505,126721331.0
342,147.06,147.34,143.24,144.38,139.6713,1278027,0.0,1.0,2018-08-10,UP,153.383,152.5156,-0.782,0.0583,-0.8403,62.0102,61.6545,46.2069,9.1363,-64.7011,51.6667,3.3333,134.6263,153.383,172.1397,276842229.911,127310652.0
343,147.52,148.8,146.62,147.84,143.0185,779279,0.0,1.0,2018-08-09,UP,153.8323,152.7005,-0.7953,0.0596,-0.8548,53.8911,69.8095,46.3741,9.0796,-44.0739,53.3333,5.0,134.4228,153.8323,173.2419,277409548.0068,128588679.0
344,146.32,148.72,145.64,147.82,142.9991,908549,0.0,1.0,2018-08-08,DOWN,154.2503,152.8761,-0.8475,0.0223,-0.8697,40.4411,54.5665,45.8719,9.0665,-48.4273,55.0,6.6667,134.329,154.2503,174.1716,277316608.7765,127809400.0
345,146.46,149.1,146.22,146.88,142.0898,955205,0.0,1.0,2018-08-07,DOWN,154.6997,153.0984,-0.7796,0.0957,-0.8753,29.6463,37.2973,45.9212,9.0519,-49.9928,56.6667,8.3333,134.3036,154.6997,175.0957,276939026.0551,126900851.0
346,146.1,147.08,144.8,145.48,140.7354,757639,0.0,1.0,2018-08-06,DOWN,155.1083,153.3234,-0.6959,0.2033,-0.8992,29.9822,29.4594,45.7737,9.0447,-63.208,58.3333,10.0,134.4087,155.1083,175.808,277456427.0766,125945646.0
347,144.06,145.62,142.74,145.34,140.6,1176873,0.0,1.0,2018-08-03,DOWN,155.539,153.5683,-0.5424,0.4077,-0.95,38.768,22.1821,44.9371,9.0049,-73.5237,60.0,11.6667,134.534,155.539,176.544,277762145.6845,125188007.0
348,145.88,145.88,140.38,143.4,138.7233,2353602,0.0,1.0,2018-08-02,DOWN,155.9927,153.8906,-0.1307,0.9212,-1.0519,56.9966,38.305,45.5537,8.9406,-84.8403,61.6667,13.3333,134.8238,155.9927,177.1615,276814108.9278,124011134.0
349,155.0,155.18,145.36,146.6,141.8189,2761582,0.0,1.0,2018-08-01,UP,156.408,154.1621,0.2113,1.4935,-1.2822,70.6911,55.817,48.8571,8.8753,-47.2807,63.3333,15.0,135.0719,156.408,177.7441,276583037.4074,126364736.0
350,151.7,153.36,150.7,152.22,147.2556,1270584,0.0,1.0,2018-07-31,UP,156.7,154.1337,-0.2839,1.3717,-1.6556,74.9532,76.8679,47.5025,8.8729,-28.48,65.0,0.0,134.973,156.7,178.427,278647189.7498,129126318.0
351,150.8,152.66,150.16,151.46,146.5204,809150,0.0,1.0,2018-07-30,DOWN,157.1047,154.2162,-0.5757,1.4228,-1.9986,73.0299,79.3885,47.127,8.9444,-34.6868,66.6667,1.6667,134.8668,157.1047,179.3426,278465675.6668,127855734.0
352,152.28,153.76,150.52,151.12,146.1915,1116046,0.0,1.0,2018-07-27,DOWN,157.4533,154.332,-0.8483,1.506,-2.3543,66.1648,68.6033,47.6785,9.0061,-34.0983,68.3333,3.3333,134.9672,157.4533,179.9395,278433307.6912,127046584.0
353,152.0,152.84,149.66,151.7,146.7526,2197625,0.0,1.0,2018-07-26,UP,157.7887,154.4016,-1.3344,1.3963,-2.7308,62.5619,71.0979,47.5644,9.074,-38.3221,70.0,0.0,135.0227,157.7887,180.5546,279136008.3821,128162630.0
354,150.2,150.22,145.26,145.92,141.1611,1666434,0.0,1.0,2018-07-25,DOWN,158.2053,154.483,-1.9071,1.1728,-3.0799,57.5239,58.7931,46.831,9.1287,-66.9853,71.6667,0.0,134.9682,158.2053,181.4425,278514041.8283,125965005.0
355,147.3,151.6,147.04,150.0,145.108,1750333,0.0,1.0,2018-07-24,UP,158.5637,154.6282,-2.4269,0.9461,-3.3731,60.7543,57.7947,45.6262,9.1433,-54.4901,73.3333,1.6667,135.1688,158.5637,181.9585,279736987.5002,127631439.0
356,143.9,146.18,142.86,145.9,141.1417,855103,0.0,1.0,2018-07-23,DOWN,158.9937,154.8766,-2.7599,0.8497,-3.6096,68.3929,55.984,44.1676,9.1823,-84.9614,75.0,3.3333,135.4946,158.9937,182.4928,279214959.5931,125881106.0
357,147.76,147.76,142.04,144.66,139.9422,1611510,0.0,1.0,2018-07-20,DOWN,159.471,155.2487,-2.7985,1.0235,-3.822,69.9451,68.4843,45.5311,9.1337,-89.4164,76.6667,5.0,136.0543,159.471,182.8877,278504090.5503,125026003.0
358,147.5,149.84,146.2,148.0,143.1733,1122785,0.0,1.0,2018-07-19,UP,159.7917,155.5026,-3.2002,0.8777,-4.0779,60.6862,80.7105,45.4195,9.0843,-73.0129,78.3333,6.6667,136.4986,159.7917,183.0847,278639316.6273,126637513.0
359,146.2,147.96,145.42,147.32,142.5154,1260856,0.0,1.0,2018-07-18,DOWN,160.1533,155.7738,-3.6398,0.6575,-4.2973,40.393,60.6404,44.8641,9.09,-83.0345,80.0,8.3333,136.9613,160.1533,183.3454,278651652.8551,125514728.0
360,142.9,144.6,141.54,144.08,139.3811,938030,0.0,1.0,2018-07-17,DOWN,160.5407,156.0984,-4.0157,0.446,-4.4617,25.9722,40.7076,43.427,9.0645,-108.8947,81.6667,10.0,137.518,160.5407,183.5633,278026186.1119,124253872.0
361,143.62,144.96,142.24,142.72,138.0655,853678,0.0,1.0,2018-07-16,DOWN,161.005,156.5458,-4.1009,0.4722,-4.5732,20.43,19.8309,43.6712,8.9809,-114.5458,83.3333,11.6667,138.3027,161.005,183.7073,277406964.9779,123315842.0
362,143.64,144.56,142.68,144.0,139.3037,825206,0.0,1.0,2018-07-13,UP,161.5023,156.9839,-4.2234,0.4678,-4.6912,26.2706,17.378,43.6779,8.9052,-117.091,85.0,13.3333,139.0391,161.5023,183.9656,277959347.6771,124169520.0
363,143.32,144.22,141.92,142.9,138.2396,820794,0.0,1.0,2018-07-12,DOWN,162.0113,157.4363,-4.3204,0.4877,-4.8081,40.439,24.081,43.5415,8.834,-127.7886,86.6667,15.0,139.8076,162.0113,184.2151,277625750.3424,123344314.0
364,144.1,144.18,141.96,142.82,138.1622,1164387,0.0,1.0,2018-07-11,DOWN,162.5453,157.9148,-4.3487,0.5813,-4.9301,56.4091,37.3528,43.7958,8.7558,-134.4527,88.3333,16.6667,140.6261,162.5453,184.4646,277747089.0855,122523520.0
365,146.46,146.46,144.5,145.98,141.2191,745773,0.0,1.0,2018-07-10,UP,163.0267,158.3831,-4.4011,0.6743,-5.0754,68.2801,59.8831,44.5704,8.6769,-122.5919,90.0,0.0,141.4836,163.0267,184.5697,278009332.0653,123687907.0
366,148.78,148.8,144.9,146.0,141.2385,942432,0.0,1.0,2018-07-09,UP,163.5553,158.7872,-4.6442,0.5999,-5.244,67.8297,71.9915,45.3456,8.629,-121.512,91.6667,0.0,142.1078,163.5553,185.0029,277628842.7458,124433680.0
367,150.02,150.34,145.86,147.74,142.9218,1173541,0.0,1.0,2018-07-06,UP,164.0507,159.1265,-5.1231,0.2709,-5.394,56.5365,72.9656,45.764,8.5855,-115.7909,93.3333,1.6667,142.6182,164.0507,185.4832,278039644.7361,125376112.0
368,145.62,150.0,145.42,148.48,143.6376,2295415,0.0,1.0,2018-07-05,UP,164.4427,159.4352,-5.7861,-0.3244,-5.4617,39.734,58.532,43.9599,8.5536,-120.4964,95.0,3.3333,143.1914,164.4427,185.6939,278228246.0423,126549653.0
369,143.0,143.88,141.56,142.7,138.0461,827513,0.0,1.0,2018-07-04,DOWN,164.879,159.9035,-6.1002,-0.7196,-5.3806,25.7511,38.112,42.8468,8.5158,-165.8229,96.6667,5.0,144.1222,164.879,185.6358,277456428.9511,124254238.0
370,142.5,144.54,141.4,142.0,137.3689,1046033,0.0,1.0,2018-07-03,DOWN,165.2873,160.4765,-6.1456,-0.9448,-5.2007,19.429,22.5582,42.6329,8.3773,-176.4624,98.3333,6.6667,145.3193,165.2873,185.2554,277470699.4198,123426725.0
371,141.0,143.08,138.6,141.1,136.4983,1623335,0.0,1.0,2018-07-02,DOWN,165.6807,161.0859,-6.0632,-1.0987,-4.9645,18.8169,16.5833,41.9926,8.2364,-202.8425,100.0,8.3333,146.6142,165.6807,184.7471,278116970.4408,122380692.0
372,145.0,146.06,142.22,142.22,137.5818,1301646,0.0,1.0,2018-06-29,UP,166.0997,161.7667,-5.7171,-1.0273,-4.6898,18.5368,19.1456,43.2587,8.0686,-195.9874,98.3333,10.0,148.1488,166.0997,184.0505,277928545.9003,124004027.0
373,146.14,146.14,141.7,143.14,138.4718,1706638,0.0,1.0,2018-06-28,UP,166.4263,162.3351,-5.5996,-1.1666,-4.433,15.6396,20.7218,43.6273,7.9413,-209.4722,100.0,11.6667,149.3303,166.4263,183.5224,279230191.9003,125305673.0
374,144.2,148.44,142.86,146.54,141.7609,1463401,0.0,1.0,2018-06-27,UP,166.7053,162.8841,-5.4841,-1.3428,-4.1413,11.7973,15.743,42.8118,7.8119,-199.816,100.0,13.3333,150.4152,166.7053,182.9954,279829820.1994,127012311.0
375,146.32,147.3,142.86,144.52,139.8068,1442453,0.0,1.0,2018-06-26,DOWN,166.9623,163.5174,-5.0595,-1.2539,-3.8056,12.0846,10.454,43.4878,7.6943,-221.9147,100.0,15.0,151.6429,166.9623,182.2817,279363005.0005,125548910.0
376,147.92,148.38,145.56,145.74,140.987,1326479,0.0,1.0,2018-06-25,UP,167.123,164.1004,-4.6598,-1.1676,-3.4922,13.3247,9.1949,44.0034,7.5561,-216.6716,100.0,16.6667,152.4859,167.123,181.7601,279726865.2324,126991363.0
377,149.4,150.36,147.02,149.38,144.5083,1250945,0.0,1.0,2018-06-22,UP,167.249,164.6489,-4.2447,-1.0444,-3.2003,15.5349,16.6048,44.4832,7.448,-197.7599,100.0,18.3333,153.1553,167.249,181.3427,280883999.4635,128317842.0
378,152.28,153.98,148.08,149.64,144.7598,2464814,0.0,1.0,2018-06-21,UP,167.4077,165.1658,-3.8039,-0.8647,-2.9392,16.8887,14.1743,45.431,7.356,-186.0928,100.0,20.0,153.9199,167.4077,180.8954,280367139.5526,129568787.0
379,153.4,156.2,152.7,154.44,149.4032,1750904,0.0,1.0,2018-06-20,UP,167.4333,165.6026,-3.4791,-0.7561,-2.723,27.4035,15.8257,45.8042,7.2754,-145.6145,98.3333,21.6667,154.0554,167.4333,180.8112,281528527.1794,132033601.0
380,152.68,152.88,150.78,152.3,147.333,1847030,0.0,1.0,2018-06-19,DOWN,167.4767,166.0163,-3.1281,-0.5941,-2.534,38.9374,20.6661,45.5213,7.2519,-173.222,100.0,23.3333,154.2651,167.4767,180.6883,281538526.8493,130282697.0
381,160.32,160.72,154.48,156.06,150.9704,2210716,0.0,1.0,2018-06-18,UP,167.582,166.4683,-2.5612,-0.1758,-2.3854,47.3159,45.7189,48.1435,7.1755,-118.9511,3.3333,25.0,154.7486,167.582,180.4154,280711761.2951,132129727.0
382,163.8,166.08,161.02,161.02,155.7686,2240779,0.0,1.0,2018-06-15,UP,167.602,166.6768,-2.5783,-0.2368,-2.3415,39.995,50.4272,49.4185,7.1461,-55.4979,5.0,26.6667,154.8103,167.602,180.3937,281802947.7268,134340443.0
383,158.7,164.3,158.08,163.34,158.013,1563617,0.0,1.0,2018-06-14,UP,167.5367,166.7743,-2.9169,-0.6346,-2.2823,29.351,45.8017,47.4114,7.2079,-64.0098,6.6667,28.3333,154.6284,167.5367,180.4449,284043726.7268,136581222.0
384,160.16,161.1,158.92,159.78,154.5691,859739,0.0,1.0,2018-06-13,DOWN,167.5823,167.048,-2.7874,-0.6638,-2.1237,22.5301,23.7561,47.947,7.2425,-85.9703,8.3333,30.0,154.7805,167.5823,180.3842,282962772.9176,135017605.0
385,160.42,161.44,158.32,159.56,154.3562,830768,0.0,1.0,2018-06-12,DOWN,167.613,167.2815,-2.7302,-0.7725,-1.9577,28.0325,18.4952,48.042,7.2252,-88.9169,10.0,31.6667,154.8738,167.613,180.3522,283144187.722,134157866.0
386,159.2,160.74,157.86,159.24,154.0467,867322,0.0,1.0,2018-06-11,DOWN,167.5647,167.5141,-2.644,-0.8795,-1.7646,39.6467,25.3391,47.5624,7.2076,-94.7543,11.6667,33.3333,154.6953,167.5647,180.434,283314605.8376,133327098.0
387,161.36,161.5,158.62,159.4,154.2015,1429136,0.0,1.0,2018-06-08,UP,167.4897,167.7959,-2.3713,-0.8266,-1.5447,48.8628,40.2633,48.3392,7.1782,-86.7712,13.3333,35.0,154.3761,167.4897,180.6033,283350742.7224,134194420.0
388,164.0,164.78,162.28,162.9,157.5873,857422,0.0,1.0,2018-06-07,UP,167.4533,168.0141,-2.2087,-0.8706,-1.3381,48.5604,53.3377,49.307,7.1587,-45.4767,15.0,36.6667,154.2602,167.4533,180.6465,284005765.9134,135623556.0
389,162.4,164.52,162.3,163.0,157.6841,817930,0.0,1.0,2018-06-06,UP,167.363,168.1501,-2.2378,-1.1174,-1.1204,39.6999,52.9875,48.6949,7.19,-44.4885,16.6667,38.3333,154.0033,167.363,180.7227,284437909.9508,136480978.0
390,162.52,165.14,162.26,162.26,156.9682,855618,0.0,1.0,2018-06-05,DOWN,167.2563,168.345,-2.0794,-1.2384,-0.8411,29.5169,39.3561,48.7383,7.2177,-42.9025,18.3333,40.0,153.6401,167.2563,180.8726,284740030.7715,135663048.0
391,164.0,164.5,161.5,162.2,156.9102,718066,0.0,1.0,2018-06-04,DOWN,167.1477,168.5425,-1.8593,-1.3279,-0.5315,22.6745,26.756,49.2709,7.246,-45.8348,20.0,41.6667,153.2802,167.1477,181.0151,285595648.7715,134807430.0
392,161.5,164.86,161.06,162.14,156.8521,1448668,0.0,1.0,2018-06-01,DOWN,167.0197,168.6965,-1.702,-1.5025,-0.1995,19.5704,22.4386,48.333,7.2648,-44.1097,21.6667,43.3333,152.8989,167.0197,181.1404,285978618.7659,134089364.0
393,163.26,163.84,159.24,160.94,155.6913,1729943,0.0,1.0,2018-05-31,DOWN,166.9387,168.9404,-1.2219,-1.3981,0.1761,18.6599,18.8289,48.9597,7.2839,-56.4607,0.0,45.0,152.6376,166.9387,181.2397,286603832.6415,132640696.0
394,162.0,164.14,160.62,164.14,158.7869,966247,0.0,1.0,2018-05-30,UP,166.7493,169.133,-0.7706,-1.2963,0.5257,18.9007,17.4439,48.4895,7.288,-37.3849,1.6667,46.6667,151.9658,166.7493,181.5329,287055121.8705,134370639.0
395,165.96,165.96,160.7,162.52,157.2197,2066993,0.0,1.0,2018-05-29,DOWN,166.6357,169.3748,-0.0551,-0.9048,0.8497,19.3467,19.7069,49.9103,7.3103,-34.0165,3.3333,48.3333,151.605,166.6357,181.6663,286088874.8705,133404392.0
396,170.58,171.94,166.88,167.16,161.7084,812866,0.0,1.0,2018-05-28,UP,166.5463,169.4905,0.4559,-0.6201,1.0759,25.9402,19.5513,51.6464,7.334,21.5786,5.0,50.0,151.4372,166.5463,181.6555,286725474.1769,135471385.0
397,168.06,170.68,167.62,170.14,164.5912,1074854,0.0,1.0,2018-05-25,UP,166.4103,169.4536,0.6309,-0.6,1.2309,38.1168,18.782,50.7271,7.442,30.4128,6.6667,51.6667,151.3019,166.4103,181.5187,287448379.0713,136284251.0
398,170.5,170.5,166.2,167.4,161.9406,1902127,0.0,1.0,2018-05-24,DOWN,166.3813,169.5009,1.1018,-0.2791,1.3809,56.8244,39.4872,51.6623,7.5337,17.337,8.3333,53.3333,151.279,166.3813,181.4836,286752880.8925,135209397.0
399,175.2,175.86,171.4,171.76,166.1584,1171179,0.0,1.0,2018-05-23,UP,166.273,169.467,1.4384,-0.0124,1.4507,68.016,56.0813,53.5315,7.6243,65.8874,10.0,55.0,151.1972,166.273,181.3488,287593359.0671,137111524.0
400,175.6,176.6,173.94,176.6,170.8405,1385734,0.0,1.0,2018-05-22,UP,166.0967,169.2726,1.3685,-0.0854,1.4538,74.0723,74.9046,53.6941,7.7168,94.4717,11.6667,56.6667,151.1962,166.0967,180.9971,288575468.7752,138282703.0
401,173.1,173.1,173.1,173.1,167.4547,0,0.0,1.0,2018-05-21,DOWN,165.8663,169.0582,1.2186,-0.2566,1.4752,77.9216,73.062,52.8133,7.773,72.3186,13.3333,58.3333,151.1343,165.8663,180.5984,287189734.7752,136896969.0
402,174.02,174.74,172.7,173.1,167.4547,1113532,0.0,1.0,2018-05-18,NC,165.721,168.9211,1.2641,-0.2752,1.5393,75.3158,74.2503,53.1794,7.8796,79.0285,15.0,60.0,151.1057,165.721,180.3363,287189734.7752,136896969.0
403,172.6,174.24,172.42,174.02,168.3447,668639,0.0,1.0,2018-05-17,UP,165.5873,168.7483,1.2102,-0.3979,1.6081,69.9031,86.4526,52.6816,7.988,82.4629,16.6667,61.6667,151.1322,165.5873,180.0424,287866579.3931,138010501.0
404,173.28,174.18,172.3,172.34,166.7195,701795,0.0,1.0,2018-05-16,DOWN,165.511,168.6177,1.2683,-0.4393,1.7076,53.1107,65.2446,52.9467,8.1053,78.756,18.3333,63.3333,151.1568,165.511,179.8652,287359589.6287,137341862.0
405,170.98,173.54,170.5,173.54,167.8803,762437,0.0,1.0,2018-05-15,UP,165.3977,168.4597,1.2548,-0.5626,1.8174,40.52,58.012,52.1459,8.2254,76.6571,20.0,65.0,151.1839,165.3977,179.6114,288031525.8595,138043657.0
406,171.94,172.18,170.26,171.34,165.7521,598549,0.0,1.0,2018-05-14,DOWN,165.345,168.3743,1.4536,-0.5045,1.958,29.9372,36.0754,52.5127,8.3564,65.5639,21.6667,66.6667,151.1911,165.345,179.4989,287269088.8595,137281220.0
407,171.28,172.64,170.26,172.3,166.6808,679104,0.0,1.0,2018-05-11,UP,165.2393,168.2534,1.5883,-0.4958,2.0841,31.2299,27.4726,52.2858,8.4877,73.0062,23.3333,68.3333,151.1897,165.2393,179.289,287194268.4508,137879769.0
408,170.8,172.04,168.94,171.6,166.0036,666136,0.0,1.0,2018-05-10,DOWN,165.1513,168.1508,1.8044,-0.4037,2.2081,38.1289,26.2635,52.1222,8.6212,65.9588,25.0,70.0,151.1882,165.1513,179.1144,286709191.6771,137200665.0
409,172.52,173.52,170.42,170.8,165.2297,1097121,0.0,1.0,2018-05-09,DOWN,165.076,168.061,2.1028,-0.2062,2.309,50.068,39.9536,52.7596,8.7488,75.7486,26.6667,71.6667,151.1871,165.076,178.9649,286232147.3978,136534529.0
410,175.98,176.72,173.06,173.72,168.0545,1018196,0.0,1.0,2018-05-08,UP,164.9413,167.9098,2.278,-0.0825,2.3606,59.9642,48.1695,54.0676,8.8959,112.2546,28.3333,73.3333,151.1877,164.9413,178.695,287060293.8711,137631650.0
411,171.72,176.4,170.92,176.22,170.4729,871213,0.0,1.0,2018-05-07,UP,164.848,167.6363,2.1162,-0.265,2.3812,72.0778,62.081,52.6463,9.01,116.7372,30.0,75.0,151.3211,164.848,178.3749,287711269.9715,138649846.0
412,172.4,173.12,170.84,172.72,167.0871,951734,3.96,1.0,2018-05-04,DOWN,164.7973,167.4978,2.3127,-0.1348,2.4475,79.7657,69.6422,52.9032,9.1302,91.9074,31.6667,76.6667,151.3513,164.7973,178.2434,286897287.6578,137778633.0
413,177.0,177.96,176.04,176.04,166.4679,1534996,0.0,1.0,2018-05-03,UP,164.5907,167.3317,2.4605,-0.0206,2.4812,81.8552,84.5102,54.6784,9.2744,150.0794,33.3333,78.3333,151.2375,164.5907,177.9438,286279490.4951,138730367.0
414,171.7,178.12,171.64,177.84,168.1701,1905094,0.0,1.0,2018-05-02,UP,164.4807,167.0039,2.1451,-0.3412,2.4863,73.4416,85.1447,52.8873,9.3712,144.5353,35.0,80.0,151.433,164.4807,177.5284,287814486.4951,140265363.0
415,173.1,173.62,170.44,171.84,162.4963,828466,0.0,1.0,2018-04-30,DOWN,164.559,166.8447,2.2509,-0.3207,2.5716,57.8345,75.9109,53.4359,9.4697,97.0057,36.6667,0.0,151.2844,164.559,177.8336,286074029.6388,138360269.0
416,172.54,173.56,171.42,172.72,163.3285,1137801,0.0,1.0,2018-04-27,UP,164.6493,166.6327,2.2107,-0.4411,2.6518,38.4847,59.2692,53.2451,9.6295,101.419,38.3333,1.6667,151.0731,164.6493,178.2255,286173030.2205,139188735.0
417,167.0,174.38,167.0,171.44,162.1181,1839110,0.0,1.0,2018-04-26,DOWN,164.7447,166.4324,2.1842,-0.5779,2.7621,22.8231,38.3234,51.3047,9.7787,78.8355,40.0,0.0,150.8711,164.7447,178.6182,285928452.5343,138050934.0
418,169.2,169.6,164.5,167.0,157.9195,1329102,0.0,1.0,2018-04-25,DOWN,164.9697,166.4132,2.6827,-0.2239,2.9066,14.1925,17.8615,52.1499,9.9304,28.8672,41.6667,0.0,150.5307,164.9697,179.4086,285554649.9364,136211824.0
419,169.44,170.54,168.06,169.64,160.4159,966825,0.0,1.0,2018-04-24,UP,165.2313,166.3187,3.056,0.0934,2.9625,15.2135,12.2845,52.2422,10.0478,51.0648,43.3333,1.6667,149.9507,165.2313,180.5119,285580712.3194,137540926.0
420,170.76,171.44,168.82,169.44,160.2268,1014503,0.0,1.0,2018-04-23,DOWN,165.4377,166.2129,3.4635,0.5243,2.9392,22.7777,12.4316,52.7472,10.2151,52.1891,45.0,3.3333,149.6107,165.4377,181.2646,285315611.5918,136574101.0
421,173.46,173.76,170.48,171.1,161.7965,1155947,0.0,1.0,2018-04-20,UP,165.639,166.0588,3.7988,0.9907,2.8081,32.7459,20.9245,53.7931,10.3809,67.7891,46.6667,0.0,149.2491,165.639,182.0289,285849971.0205,137588604.0
422,174.18,174.76,172.34,173.28,163.858,1040354,0.0,1.0,2018-04-19,UP,165.8813,165.8079,3.8967,1.3363,2.5604,45.6244,34.9771,54.0742,10.5267,79.51,48.3333,0.0,148.6287,165.8813,183.1339,286568906.1907,138744551.0
423,175.36,175.82,173.72,174.36,164.8793,981031,0.0,1.0,2018-04-18,UP,166.1393,165.5241,3.8917,1.6653,2.2264,58.1609,42.3361,54.5336,10.6491,84.8838,50.0,1.6667,147.96,166.1393,184.3187,286801048.5878,139784905.0
424,172.98,174.98,171.78,174.74,165.2386,1127054,0.0,1.0,2018-04-17,UP,166.2653,165.1907,3.7085,1.8984,1.81,74.1696,59.5599,53.7545,10.7543,72.7938,51.6667,3.3333,147.7308,166.2653,184.7999,287184120.1441,140765936.0
425,178.18,178.6,171.62,172.14,162.78,1439618,0.0,1.0,2018-04-16,DOWN,166.3757,164.9266,3.663,2.3276,1.3354,85.3002,72.5869,55.8092,10.8721,72.383,53.3333,5.0,147.6052,166.3757,185.1461,286226117.5267,139638882.0
426,178.5,179.6,174.38,177.28,167.6405,1754153,0.0,1.0,2018-04-13,UP,166.4407,164.4774,3.0223,2.2688,0.7535,89.944,90.3622,55.9386,10.9919,96.4317,55.0,6.6667,147.4811,166.4407,185.4002,287451235.1447,141078500.0
427,173.54,178.3,173.34,176.6,166.9975,2090322,0.0,1.0,2018-04-12,DOWN,166.5293,164.002,2.128,1.9416,0.1863,87.0881,92.9516,54.3246,11.0757,85.7834,56.6667,8.3333,147.2972,166.5293,185.7615,287256333.8142,139324347.0
